X,Y,ESTACAO,TIPO_ESTAC,TEMA,UF,MUNICIPIO,GEOCODIGO,SITUACAO,VISITA,LATITUDE,LONGITUDE,FONTECOORD,DATUM_PLAN,CONEX_GPS,CONEX_RN,CONEX_EG,ALTGEOM,FONTALTGEO,MEDICAOPLA,DATCALCPLA,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOT,DATUM_ALT,FONT_ALT,MEDICAOALT,CALCULOALT,GRAVIDADE,MEDICAOGRA,CALCULOGRA,NOTA,icon_url
-41.7336111111,-22.3338888889,"8125502",E,EG,RJ,Macaé,"3302403",BOM,17/10/2018,-22.333888888899999,-41.733611111099997,GPS Navegação,SIRGAS2000,,3325T,,,,2018/10/17,,,"4,4598","0,076","43,652",Imbituba,Nivelamento Geométrico,2017/08/29,2019/12/04,"978.758,31",17/10/2018,22/04/2019,,./0.png
-41.7025,-22.2972222222,3325L,R,RN,RJ,Macaé,"3302403",BOM,17/10/2018,-22.297222222199998,-41.702500000000001,GPS Navegação,SIRGAS2000,,,"8125508",,,2018/10/17,,,"4,8745","0,076","47,710",Imbituba,Nivelamento Geométrico,2017/08/25,2019/12/04,"978.755,63",17/10/2018,22/04/2019,,./0.png
-41.7025,-22.2972222222,"8125508",E,EG,RJ,Macaé,"3302403",BOM,17/10/2018,-22.297222222199998,-41.702500000000001,GPS Navegação,SIRGAS2000,,3325L,,,,2018/10/17,,,"4,8745","0,076","47,710",Imbituba,Nivelamento Geométrico,2017/08/25,2019/12/04,"978.755,63",17/10/2018,22/04/2019,,./0.png
-41.7119444444,-22.3155555556,3325P,R,RN,RJ,Macaé,"3302403",BOM,17/10/2018,-22.315555555600000,-41.711944444399997,GPS Navegação,SIRGAS2000,,,"8125505",,,2018/10/17,,,"5,6949","0,076","55,740",Imbituba,Nivelamento Geométrico,2017/08/26,2019/12/04,"978.757,04",17/10/2018,22/04/2019,,./0.png
-41.7119444444,-22.3155555556,"8125505",E,EG,RJ,Macaé,"3302403",BOM,17/10/2018,-22.315555555600000,-41.711944444399997,GPS Navegação,SIRGAS2000,,3325P,,,,2018/10/17,,,"5,6949","0,076","55,740",Imbituba,Nivelamento Geométrico,2017/08/26,2019/12/04,"978.757,04",17/10/2018,22/04/2019,,./0.png
-41.7788888889,-22.3708333333,3326B,R,RN,RJ,Macaé,"3302403",BOM,18/10/2018,-22.370833333299998,-41.778888888899999,GPS Navegação,SIRGAS2000,,,"8125516",,,2018/10/18,,,"2,9551","0,076","28,924",Imbituba,Nivelamento Geométrico,2017/08/17,2019/12/04,"978.757,91",18/10/2018,22/04/2019,,./0.png
-44.0200138889,-22.8581944444,"8124782",E,EG,RJ,Rio Claro,"3304409",NÃO CONSTRUÍDO,30/11/2017,-22.858194444399999,-44.020013888900003,GPS Topográfico,SIRGAS2000,,,,,,2017/11/30,,"451,39",,,,,GPS Topográfico,2017/11/30,2018/03/19,"978.683,37",30/11/2017,19/03/2018,,./0.png
-43.9729555556,-22.8424361111,"8124783",E,EG,RJ,Rio Claro,"3304409",NÃO CONSTRUÍDO,30/11/2017,-22.842436111100000,-43.972955555600002,GPS Topográfico,SIRGAS2000,,,,,,2017/11/30,,"508,18",,,,,GPS Topográfico,2017/11/30,2018/03/19,"978.669,85",30/11/2017,19/03/2018,,./0.png
-43.9447527778,-22.8482138889,"8124784",E,EG,RJ,Rio Claro,"3304409",NÃO CONSTRUÍDO,30/11/2017,-22.848213888899998,-43.944752777799998,GPS Topográfico,SIRGAS2000,,,,,,2017/11/30,,"521,62",,,,,GPS Topográfico,2017/11/30,2018/03/19,"978.667,13",30/11/2017,19/03/2018,,./0.png
-42.8070166667,-22.1785666667,"8124409",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,13/09/2017,-22.178566666700000,-42.807016666700001,GPS Topográfico,SIRGAS2000,,,,,,2017/09/13,,"917,97",,,,,GPS Topográfico,2017/09/13,2017/11/30,"978.532,07",13/09/2017,29/03/2019,,./0.png
-42.8493555556,-22.1802527778,"8124410",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,13/09/2017,-22.180252777800000,-42.849355555599999,GPS Topográfico,SIRGAS2000,,,,,,2017/09/13,,"830,90",,,,,GPS Topográfico,2017/09/13,2017/11/30,"978.552,69",13/09/2017,29/03/2019,,./0.png
-42.8870444444,-22.104025,"8124411",E,EG,RJ,São José do Vale do Rio Preto,"3305158",NÃO CONSTRUÍDO,14/09/2017,-22.104025000000000,-42.887044444399997,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"640,39",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.580,98",14/09/2017,29/03/2019,,./0.png
-42.8907055556,-22.0631194444,"8124412",E,EG,RJ,Sapucaia,"3305406",NÃO CONSTRUÍDO,14/09/2017,-22.063119444400002,-42.890705555600000,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"718,32",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.565,93",14/09/2017,29/03/2019,,./0.png
-42.85645,-22.0581194444,"8124413",E,EG,RJ,Sapucaia,"3305406",NÃO CONSTRUÍDO,14/09/2017,-22.058119444399999,-42.856450000000002,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"790,74",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.550,48",14/09/2017,29/03/2019,,./0.png
-42.8896055556,-22.1848972222,"8124414",E,EG,RJ,São José do Vale do Rio Preto,"3305158",NÃO CONSTRUÍDO,14/09/2017,-22.184897222200000,-42.889605555599999,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"677,90",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.576,77",14/09/2017,29/03/2019,,./0.png
-42.9036472222,-22.2201305556,"8124416",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,14/09/2017,-22.220130555600001,-42.903647222200000,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"716,77",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.575,59",14/09/2017,29/03/2019,,./0.png
-42.9305833333,-22.2237027778,"8124417",E,EG,RJ,São José do Vale do Rio Preto,"3305158",NÃO CONSTRUÍDO,14/09/2017,-22.223702777800000,-42.930583333300000,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"964,00",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.526,35",14/09/2017,29/03/2019,,./0.png
-42.9247944444,-22.2686916667,"8124418",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,14/09/2017,-22.268691666700001,-42.924794444400000,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"728,68",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.577,61",14/09/2017,29/03/2019,,./0.png
-42.9379305556,-22.3163972222,"8124419",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,14/09/2017,-22.316397222199999,-42.937930555599998,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"750,12",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.577,80",14/09/2017,29/03/2019,,./0.png
-42.9369361111,-22.3850805556,"8124420",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,14/09/2017,-22.385080555599998,-42.936936111100003,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"895,04",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.555,51",14/09/2017,29/03/2019,,./0.png
-42.9088694444,-22.4240972222,"8124422",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,14/09/2017,-22.424097222200000,-42.908869444399997,GPS Topográfico,SIRGAS2000,,,,,,2017/09/14,,"851,22",,,,,GPS Topográfico,2017/09/14,2017/11/30,"978.566,87",14/09/2017,29/03/2019,,./0.png
-42.9041305556,-22.28045,"8124423",E,EG,RJ,Teresópolis,"3305802",NÃO CONSTRUÍDO,15/09/2017,-22.280449999999998,-42.904130555599998,GPS Topográfico,SIRGAS2000,,,,,,2017/09/15,,"866,60",,,,,GPS Topográfico,2017/09/15,2017/11/30,"978.552,83",15/09/2017,29/03/2019,,./0.png
-42.0747527778,-21.8406666667,"8123505",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.840666666699999,-42.074752777800001,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"128,82",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.683,54",04/05/2017,29/03/2019,,./0.png
-42.1015722222,-21.8582555556,"8123506",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.858255555600000,-42.101572222199998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"155,25",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.679,25",04/05/2017,29/03/2019,,./0.png
-42.1370611111,-21.9100388889,"8123508",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.910038888900001,-42.137061111100003,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"218,59",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.669,85",04/05/2017,29/03/2019,,./0.png
-42.1056333333,-21.9304,"8123510",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.930399999999999,-42.105633333299998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"205,23",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.671,08",04/05/2017,29/03/2019,,./0.png
-42.0772055556,-21.9307027778,"8123511",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.930702777800001,-42.077205555600003,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"160,97",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.679,77",04/05/2017,29/03/2019,,./0.png
-42.0545527778,-21.906225,"8123512",E,EG,RJ,São Sebastião do Alto,"3305307",NÃO CONSTRUÍDO,04/05/2017,-21.906224999999999,-42.054552777799998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"175,87",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.675,59",04/05/2017,29/03/2019,,./0.png
-42.0350083333,-21.9000527778,"8123513",E,EG,RJ,Santa Maria Madalena,"3304607",NÃO CONSTRUÍDO,04/05/2017,-21.900052777799999,-42.035008333299999,GPS Topográfico,SIRGAS2000,,,,,,2017/05/04,,"164,98",,,,,GPS Topográfico,2017/05/04,2017/11/22,"978.676,49",04/05/2017,29/03/2019,,./0.png
-41.2132666667,-22.0765083333,"8123551",E,EG,RJ,Campos dos Goytacazes,"3301009",NÃO CONSTRUÍDO,10/05/2017,-22.076508333300001,-41.213266666700001,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"17,83",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.750,85",10/05/2017,29/03/2019,,./0.png
-42.1383694444,-21.8112,"8123563",E,EG,RJ,Itaocara,"3302106",NÃO CONSTRUÍDO,10/05/2017,-21.811199999999999,-42.138369444399999,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"118,51",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.684,54",10/05/2017,29/03/2019,,./0.png
-42.150625,-21.8461444444,"8123564",E,EG,RJ,Itaocara,"3302106",NÃO CONSTRUÍDO,10/05/2017,-21.846144444400000,-42.150624999999998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"119,62",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.685,32",10/05/2017,29/03/2019,,./0.png
-42.1808444444,-21.8581888889,"8123565",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.858188888899999,-42.180844444400002,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"132,11",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.685,25",10/05/2017,29/03/2019,,./0.png
-42.2559888889,-21.846975,"8123566",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.846975000000000,-42.255988888899999,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"155,15",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.674,46",10/05/2017,29/03/2019,,./0.png
-42.2333194444,-21.8440666667,"8123567",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.844066666700002,-42.233319444400003,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"154,88",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.675,71",10/05/2017,29/03/2019,,./0.png
-42.223825,-21.8171694444,"8123568",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.817169444400001,-42.223824999999998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"120,18",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.679,93",10/05/2017,29/03/2019,,./0.png
-42.2048055556,-21.7967472222,"8123569",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.796747222200000,-42.204805555599997,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"133,57",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.677,27",10/05/2017,29/03/2019,,./0.png
-42.185,-21.7706722222,"8123570",E,EG,RJ,Itaocara,"3302106",NÃO CONSTRUÍDO,10/05/2017,-21.770672222200002,-42.185000000000002,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"107,92",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.681,75",10/05/2017,29/03/2019,,./0.png
-42.2139166667,-21.7773555556,"8123571",E,EG,RJ,Cantagalo,"3301108",NÃO CONSTRUÍDO,10/05/2017,-21.777355555600000,-42.213916666700001,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"114,01",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.677,20",10/05/2017,29/03/2019,,./0.png
-42.1736277778,-21.8176166667,"8123572",E,EG,RJ,Itaocara,"3302106",NÃO CONSTRUÍDO,10/05/2017,-21.817616666700001,-42.173627777800000,GPS Topográfico,SIRGAS2000,,,,,,2017/05/10,,"90,60",,,,,GPS Topográfico,2017/05/10,2017/11/22,"978.680,78",10/05/2017,29/03/2019,,./0.png
-41.3617527778,-22.0983361111,"8123576",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,31/05/2017,-22.098336111100000,-41.361752777800000,GPS Topográfico,SIRGAS2000,,,,,,2017/05/31,,"19,27",,,,,GPS Topográfico,2017/05/31,2017/11/22,"978.757,47",31/05/2017,29/03/2019,,./0.png
-41.3966055556,-22.0673916667,"8123577",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,31/05/2017,-22.067391666700001,-41.396605555599997,GPS Topográfico,SIRGAS2000,,,,,,2017/05/31,,"19,86",,,,,GPS Topográfico,2017/05/31,2017/11/22,"978.755,83",31/05/2017,29/03/2019,,./0.png
-41.4298694444,-22.0724527778,"8123578",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,31/05/2017,-22.072452777799999,-41.429869444399998,GPS Topográfico,SIRGAS2000,,,,,,2017/05/31,,"20,83",,,,,GPS Topográfico,2017/05/31,2017/11/22,"978.754,00",31/05/2017,29/03/2019,,./0.png
-41.4405972222,-22.0194444444,"8123579",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,31/05/2017,-22.019444444400001,-41.440597222199997,GPS Topográfico,SIRGAS2000,,,,,,2017/05/31,,"17,59",,,,,GPS Topográfico,2017/05/31,2017/11/22,"978.749,04",31/05/2017,29/03/2019,,./0.png
-41.4799222222,-22.0172777778,"8123580",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,31/05/2017,-22.017277777800000,-41.479922222200003,GPS Topográfico,SIRGAS2000,,,,,,2017/05/31,,"17,57",,,,,GPS Topográfico,2017/05/31,2017/11/22,"978.745,03",31/05/2017,29/03/2019,,./0.png
-41.9797722222,-22.7810805556,"8123765",E,EG,RJ,Armação dos Búzios,"3300233",NÃO CONSTRUÍDO,12/06/2017,-22.781080555599999,-41.979772222199998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/12,,"22,75",,,,,GPS Topográfico,2017/06/12,2017/11/22,"978.812,53",12/06/2017,29/03/2019,,./0.png
-41.9903055556,-22.8406416667,"8123766",E,EG,RJ,Cabo Frio,"3300704",NÃO CONSTRUÍDO,12/06/2017,-22.840641666700002,-41.990305555600003,GPS Topográfico,SIRGAS2000,,,,,,2017/06/12,,"19,64",,,,,GPS Topográfico,2017/06/12,2017/11/22,"978.824,13",12/06/2017,29/03/2019,,./0.png
-41.9958305556,-22.8766305556,"8123767",E,EG,RJ,Cabo Frio,"3300704",NÃO CONSTRUÍDO,12/06/2017,-22.876630555599998,-41.995830555600001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/12,,"16,67",,,,,GPS Topográfico,2017/06/12,2017/11/22,"978.833,19",12/06/2017,29/03/2019,,./0.png
-41.6899916667,-22.1861111111,"8123670",E,EG,RJ,Carapebus,"3300936",NÃO CONSTRUÍDO,13/06/2017,-22.186111111100001,-41.689991666700003,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"33,52",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.744,98",13/06/2017,29/03/2019,,./0.png
-41.5579888889,-22.1815833333,"8123671",E,EG,RJ,Carapebus,"3300936",NÃO CONSTRUÍDO,13/06/2017,-22.181583333300001,-41.557988888899999,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"25,15",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.751,72",13/06/2017,29/03/2019,,./0.png
-41.5950416667,-22.2282972222,"8123672",E,EG,RJ,Carapebus,"3300936",NÃO CONSTRUÍDO,13/06/2017,-22.228297222199998,-41.595041666699998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"20,64",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.755,53",13/06/2017,29/03/2019,,./0.png
-41.5588194444,-22.2403,"8123673",E,EG,RJ,Carapebus,"3300936",NÃO CONSTRUÍDO,13/06/2017,-22.240300000000001,-41.558819444400001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"19,48",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.758,87",13/06/2017,29/03/2019,,./0.png
-41.5148833333,-22.1838055556,"8123674",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.183805555599999,-41.514883333299998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"21,53",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.756,22",13/06/2017,29/03/2019,,./0.png
-41.4859194444,-22.1841111111,"8123768",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.184111111099998,-41.485919444399997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"21,08",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.758,10",13/06/2017,29/03/2019,,./0.png
-41.4811416667,-22.2108055556,"8123769",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.210805555600000,-41.481141666699997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"20,80",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.761,38",13/06/2017,29/03/2019,,./0.png
-41.5102194444,-22.2192611111,"8123770",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.219261111100000,-41.510219444400001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"18,46",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.760,68",13/06/2017,29/03/2019,,./0.png
-41.4329805556,-22.1856055556,"8123771",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.185605555599999,-41.432980555599997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"22,35",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.760,98",13/06/2017,29/03/2019,,./0.png
-41.3924472222,-22.1860388889,"8123772",E,EG,RJ,Quissamã,"3304151",NÃO CONSTRUÍDO,13/06/2017,-22.186038888900001,-41.392447222199998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"18,68",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.760,50",13/06/2017,29/03/2019,,./0.png
-42.0607972222,-22.7238083333,"8123808",E,EG,RJ,Cabo Frio,"3300704",NÃO CONSTRUÍDO,13/06/2017,-22.723808333299999,-42.060797222200001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"35,98",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.783,48",13/06/2017,29/03/2019,,./0.png
-42.085875,-22.7481111111,"8123809",E,EG,RJ,São Pedro da Aldeia,"3305208",NÃO CONSTRUÍDO,13/06/2017,-22.748111111099998,-42.085875000000001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"27,09",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.792,40",13/06/2017,29/03/2019,,./0.png
-42.0984361111,-22.7748555556,"8123810",E,EG,RJ,São Pedro da Aldeia,"3305208",NÃO CONSTRUÍDO,13/06/2017,-22.774855555599999,-42.098436111100000,GPS Topográfico,SIRGAS2000,,,,,,2017/06/13,,"37,30",,,,,GPS Topográfico,2017/06/13,2017/11/22,"978.796,96",13/06/2017,29/03/2019,,./0.png
-42.1489666667,-22.4286611111,"8123801",E,EG,RJ,Casimiro de Abreu,"3301306",NÃO CONSTRUÍDO,19/06/2017,-22.428661111099998,-42.148966666699998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"57,31",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.735,27",19/06/2017,29/03/2019,,./0.png
-42.2233944444,-22.4324916667,"8123802",E,EG,RJ,Casimiro de Abreu,"3301306",NÃO CONSTRUÍDO,19/06/2017,-22.432491666699999,-42.223394444400000,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"222,68",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.699,85",19/06/2017,29/03/2019,,./0.png
-42.2154416667,-22.3922527778,"8123803",E,EG,RJ,Casimiro de Abreu,"3301306",NÃO CONSTRUÍDO,19/06/2017,-22.392252777800000,-42.215441666700002,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"161,77",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.703,89",19/06/2017,29/03/2019,,./0.png
-42.2274388889,-22.3598694444,"8123804",E,EG,RJ,Casimiro de Abreu,"3301306",NÃO CONSTRUÍDO,19/06/2017,-22.359869444400001,-42.227438888899997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"301,70",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.675,38",19/06/2017,29/03/2019,,./0.png
-42.1966305556,-22.3439888889,"8123805",E,EG,RJ,Macaé,"3302403",NÃO CONSTRUÍDO,19/06/2017,-22.343988888900000,-42.196630555600002,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"277,89",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.677,82",19/06/2017,29/03/2019,,./0.png
-42.1754388889,-22.3188055556,"8123806",E,EG,RJ,Macaé,"3302403",NÃO CONSTRUÍDO,19/06/2017,-22.318805555600001,-42.175438888899997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"403,72",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.649,66",19/06/2017,29/03/2019,,./0.png
-42.1565833333,-22.2668777778,"8123807",E,EG,RJ,Macaé,"3302403",NÃO CONSTRUÍDO,19/06/2017,-22.266877777800001,-42.156583333299999,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"508,35",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.624,34",19/06/2017,29/03/2019,,./0.png
-42.1432666667,-22.2363416667,"8123849",E,EG,RJ,Macaé,"3302403",NÃO CONSTRUÍDO,19/06/2017,-22.236341666700000,-42.143266666700001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"684,56",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.591,01",19/06/2017,29/03/2019,,./0.png
-42.1183777778,-22.2598277778,"8123851",E,EG,RJ,Macaé,"3302403",NÃO CONSTRUÍDO,19/06/2017,-22.259827777800002,-42.118377777799999,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"424,32",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.640,92",19/06/2017,29/03/2019,,./0.png
-42.2105,-22.6227833333,"8123863",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.622783333299999,-42.210500000000003,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"69,20",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.752,13",19/06/2017,29/03/2019,,./0.png
-42.2123027778,-22.6304583333,"8123864",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.630458333299998,-42.212302777799998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"32,58",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.760,59",19/06/2017,29/03/2019,,./0.png
-42.1847055556,-22.6491111111,"8123865",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.649111111100002,-42.184705555599997,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"43,62",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.761,49",19/06/2017,29/03/2019,,./0.png
-42.2112805556,-22.6772055556,"8123866",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.677205555600001,-42.211280555599998,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"39,25",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.766,53",19/06/2017,29/03/2019,,./0.png
-42.1957416667,-22.6885916667,"8123867",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.688591666699999,-42.195741666700002,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"63,53",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.763,44",19/06/2017,29/03/2019,,./0.png
-42.1576027778,-22.6729111111,"8123868",E,EG,RJ,Araruama,"3300209",NÃO CONSTRUÍDO,19/06/2017,-22.672911111099999,-42.157602777800001,GPS Topográfico,SIRGAS2000,,,,,,2017/06/19,,"34,77",,,,,GPS Topográfico,2017/06/19,2017/11/22,"978.769,51",19/06/2017,29/03/2019,,./0.png
-42.3682705903,-22.9344893669,3332B,R,RN,RJ,Araruama,"3300209",BOM,26/08/2019,-22.934489366899999,-42.368270590300000,GPS Geodésico,SIRGAS2000,"92961",,"8126130","1,490",GPS Geodésico,2018/11/30,2018/12/20,,"7,5248","0,074","73,654",Imbituba,Nivelamento Geométrico,2018/07/17,2019/12/04,"978.814,45",26/08/2019,26/11/2019,,./0.png
-42.3682705903,-22.9344893669,"92961",G,GPS,RJ,Araruama,"3300209",BOM,26/08/2019,-22.934489366899999,-42.368270590300000,GPS Geodésico,SIRGAS2000,,3332B,"8126130","1,490",GPS Geodésico,2018/11/30,2018/12/20,,"7,5248","0,074","73,654",Imbituba,Nivelamento Geométrico,2018/07/17,2019/12/04,"978.814,45",26/08/2019,26/11/2019,,./0.png
-42.3682705903,-22.9344893669,"8126130",E,EG,RJ,Araruama,"3300209",BOM,26/08/2019,-22.934489366899999,-42.368270590300000,GPS Geodésico,SIRGAS2000,"92961",3332B,,"1,490",GPS Geodésico,2018/11/30,2018/12/20,,"7,5248","0,074","73,654",Imbituba,Nivelamento Geométrico,2018/07/17,2019/12/04,"978.814,45",26/08/2019,26/11/2019,,./0.png
